title,price,location,rooms,size
752 m2 More than 6 bedrooms Townhouse for Sale in Al Batinah Sohar,"120,000 OMR",", Sohar, 994837XX",,752.0
59 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"23,500 OMR",", Ghala, 913109XX",,59.0
Commercial Land for Sale in Al Batinah Al Rumais,"80,000 OMR",", Al Rumais, 799998XX",,150.0
Residential Land for Sale in Muscat Bosher,"44,500 OMR",", Bosher, 799998XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"31,000 OMR",", Al Maabilah, 799998XX",,150.0
59 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"23,500 OMR",", Ghala, 913109XX",,59.0
لعشاق الفرص الاستثمارية في اكبر سوق تجاري في بركاء على الخط الأول من شارع السلطان قابوس,"10,800 OMR",", Al Maabilah, 955999XX",,35.0
Building for Sale in Al Sharqiya Dima and Al Taaiyin,"165,000 OMR",", Dima and Al Taaiyin, 955999XX",,1400.0
59 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"23,500 OMR",", Ghala, 913109XX",,59.0
Apartment for sale Qurum,"50,000 OMR",", Qurm, 956846XX",,116.0
62 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"23,000 OMR",", Ghala, 913109XX",,62.0
Residential Land for Sale in Al Batinah Barka,"20,000 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Muscat Manumah,"24,500 OMR",", Manumah, 799998XX",,150.0
50 m2 4 Bedrooms Apartments for Sale in Muscat Yiti,"70,000 OMR",", Yiti, 774720XX",,50.0
"حصريا تملك محلك التجاري في أقوى سوق تجاري في ولاية بركاء على الشارع العام مباشر ب 10,800 الف","10,800 OMR",", Bosher, 771110XX",,24.0
Residential Land for Sale in Al Batinah Barka,"27,500 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"9,000 OMR",", Suwaiq, 791206XX",,150.0
"واخيراً تملك محلك التجاري على اول خط رئيسي في ولاية بركاء مع محمد الرواحي ب 10,800 الف","10,800 OMR",", Barka, 771110XX",,24.0
Farm Land for Sale in Al Batinah Barka,"50,000 OMR",", Barka, 922892XX",,150.0
Farm Land for Sale in Muscat Bosher,"100,000 OMR",", Bosher, 925810XX",,150.0
مطبعة للبيع بكل ملحقاتها ويوجد فيها كل الماكينات ، سبب البيع لغرض السفر ، بمنطقة صلالة الجديدة ..,"4,500 OMR",", Salala, 909310XX",,15.0
113 m2 2 Bedrooms Apartments for Sale in Muscat Al Khoud,"42,000 OMR",", Al Khoud, 980242XX",,113.0
82 m2 2 Bedrooms Apartments for Sale in Muscat Ghala,"33,000 OMR",", Ghala, 980242XX",,82.0
58 m2 1 Bedroom Apartments for Sale in Muscat Ghala,"26,500 OMR",", Ghala, 771350XX",,58.0
معدات مطعم للبيع,"1,000 OMR",", Al Maabilah, 929262XX",,200.0
Residential Land for Sale in Muscat Seeb,"85,000 OMR",", Seeb, 988969XX",,150.0
380 m2 More than 6 bedrooms Villa for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 906950XX",,380.0
Building for Sale in Al Sharqiya Al Mudaibi,"165,000 OMR",", Al Mudaibi, 955999XX",,1400.0
300 m2 More than 6 bedrooms Townhouse for Sale in Al Batinah Al Khaboura,"30,000 OMR",", Al Khaboura, 933009XX",,300.0
مغسله سيارات بي صحم المغسله بسم الله ماشاء الله  شغاله كويس للبيع ومعها العده كامله,"1,700 OMR",", Other, 920215XX",,80.0
598 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"125,000 OMR",", Amerat, 710933XX",,598.0
Residential Land for Sale in Al Batinah Sohar,"6,000 OMR",", Sohar, 974919XX",,150.0
Commercial Land for Sale in Muscat Al Maabilah,"80,000 OMR",", Al Maabilah, 906950XX",,150.0
Workshop for sale,"15,000 OMR",", Al Maabilah, 948801XX",,250.0
Residential Land for Sale in Al Batinah Sohar,"6,400 OMR",", Sohar, 959665XX",,150.0
Residential Land for Sale in Al Dakhiliya Nizwa,"30,000 OMR",", Nizwa, 969938XX",,150.0
120 m2 1 Bedroom Apartments for Sale in Muscat Al Mawaleh,"40,000 OMR",", Al Mawaleh, 944474XX",,120.0
280 m2 More than 6 bedrooms Townhouse for Sale in Al Batinah Sohar,"75,000 OMR",", Sohar, 925001XX",,280.0
270 m2 3 Bedrooms Townhouse for Sale in Al Batinah Al Masnaah,"40,000 OMR",", Al Masnaah, 972978XX",,270.0
351 m2 5 Bedrooms Villa for Sale in Muscat Amerat,"75,000 OMR",", Amerat, 994891XX",,351.0
Building for Sale in Al Sharqiya Al Mudaibi,"35,000 OMR",", Al Mudaibi, 921553XX",,400.0
290 m2 4 Bedrooms Villa for Sale in Al Batinah Al Rumais,"86,000 OMR",", Al Rumais, 958485XX",,290.0
Residential Land for Sale in Al Dhahirah Ibri,"12,000 OMR",", Ibri, 985057XX",,150.0
Sultan haitham City-مدينة السلطان هيثم,"58,150 OMR",", Al Mouj, 723330XX",,52.0
مطعم كامل على المفتاح بجميع أغراضه ومشتملاته,"17,000 OMR",", Qurm, 792375XX",,450.0
chicken - poultry farm,"5,000 OMR",", Barka, 786226XX",,150.0
Residential Land for Sale in Al Batinah Other,"55,000 OMR",", Other, 977809XX",,150.0
مشروع محل بيع ملابس,"3,500 OMR",", Al Khoud, 972027XX",,40.0
Commercial Land for Sale in Muscat Bosher,600 OMR,", Bosher, 924392XX",,150.0
Residential Land for Sale in Muscat Seeb,"57,000 OMR",", Seeb, 911557XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"14,000 OMR",", Sumail, 977997XX",,150.0
Residential Land for Sale in Al Batinah Nakhl,"18,000 OMR",", Nakhl, 995972XX",,150.0
554 m2 More than 6 bedrooms Villa for Sale in Muscat Al Mouj,"320,000 OMR",", Al Mouj, 993332XX",,554.0
Residential Land for Sale in Muscat Al Maabilah,"95,000 OMR",", Al Maabilah, 920541XX",,150.0
حصريااا معارض VIP بمواصفات الوكالات العالمية في اكبر تجمع للسيارات في السلطنة لاتفوت الفرصة,"87,000 OMR",", Rusail, 955999XX",,380.0
Residential Land for Sale in Al Batinah Saham,"11,000 OMR",", Saham, 981595XX",,150.0
shop for sell,"2,500 OMR",", Other, 786928XX",,150.0
Residential Land for Sale in Muscat Yenkit,"25,000 OMR",", Yenkit, 771754XX",,150.0
Commercial Land for Sale in Muscat Wadi Al Kabir,500 OMR,", Wadi Al Kabir, 923380XX",,150.0
Residential Land for Sale in Al Batinah Suwaiq,"18,000 OMR",", Suwaiq, 960054XX",,150.0
Residential Land for Sale in Al Batinah Rustaq,"17,500 OMR",", Rustaq, 991869XX",,150.0
3 Bedrooms Farms for Sale in Al Batinah Barka,"49,000 OMR",", Barka, 773789XX",,200.0
shop for sale in al hail,"8,000 OMR",", Al-Hail, 793040XX",,34.0
250 m2 3 Bedrooms Townhouse for Sale in Buraimi Al Buraimi,"34,500 OMR",", Al Buraimi, 952862XX",,250.0
1 Bedroom Farms for Sale in Al Batinah Saham,"250,000 OMR",", Saham, 965872XX",,20200.0
Residential Land for Sale in Al Dakhiliya Adam,"16,000 OMR",", Adam, 923066XX",,150.0
314 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"60,000 OMR",", Al Maabilah, 793833XX",,314.0
145 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"31,500 OMR",", Al Maabilah, 793833XX",,145.0
159 m2 3 Bedrooms Apartments for Sale in Muscat Al Maabilah,"49,000 OMR",", Al Maabilah, 793833XX",,159.0
300 m2 5 Bedrooms Villa for Sale in Muscat Al Maabilah,"67,000 OMR",", Al Maabilah, 793833XX",,300.0
محل للبيع في الخوض,"1,000 OMR",", Al Khoud, 991159XX",,90.0
Residential Land for Sale in Al Batinah Al Rumais,"63,000 OMR",", Al Rumais, 924660XX",,150.0
115 m2 3 Bedrooms Apartments for Sale in Muscat Bosher,"53,000 OMR",", Bosher, 992288XX",,115.0
Residential Land for Sale in Muscat Amerat,"11,000 OMR",", Amerat, 927282XX",,150.0
440 m2 More than 6 bedrooms Villa for Sale in Muscat Al Khoud,"140,000 OMR",", Al Khoud, 924555XX",,440.0
Farm Land for Sale in Al Batinah Saham,"120,000 OMR",", Saham, 998591XX",,150.0
Residential Land for Sale in Al Sharqiya Al Mudaibi,"5,800 OMR",", Al Mudaibi, 799998XX",,150.0
لأول مرة معارض بمواصفات الوكالات العالمية في اكبر تجمع للسيارات في السلطنة لاتفوت الفرصة,"87,000 OMR",", Al Mawaleh, 955999XX",,380.0
112 m2 3 Bedrooms Apartments for Sale in Dhofar Salala,"43,900 OMR",", Salala, 944411XX",,112.0
حصريااا لأول مرة مخازن وورش بملكية صناعية في اكبر مدينة صناعية متكاملة في السلطنة,"75,600 OMR",", Al Jafnayn, 955999XX",,220.0
118 m2 3 Bedrooms Apartments for Sale in Muscat Azaiba,"43,900 OMR",", Azaiba, 944411XX",,118.0
Residential Land for Sale in Muscat Al Mawaleh,"30,500 OMR",", Al Mawaleh, 799998XX",,150.0
لأول مرة معارض بمواصفات الوكالات العالمية في اكبر تجمع للسيارات في السلطنة لاتفوت الفرصة,"87,000 OMR",", Ghubrah, 955999XX",,380.0
112 m2 3 Bedrooms Apartments for Sale in Muscat Ghubrah,"43,900 OMR",", Ghubrah, 944411XX",,112.0
107 m2 2 Bedrooms Apartments for Sale in Dhofar Salala,"43,900 OMR",", Salala, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Wadi Bani Khalid,"35,175 OMR",", Wadi Bani Khalid, 944433XX",,107.0
Residential Land for Sale in Al Batinah Barka,"13,000 OMR",", Barka, 799998XX",,150.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Masira,"35,175 OMR",", Masira, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Sur,"35,175 OMR",", Sur, 944433XX",,107.0
112 m2 3 Bedrooms Apartments for Sale in Muscat Al-Hail,"43,900 OMR",", Al-Hail, 944411XX",,112.0
112 m2 3 Bedrooms Apartments for Sale in Muscat Ansab,"43,900 OMR",", Ansab, 944411XX",,112.0
Residential Land for Sale in Muscat Manumah,"32,500 OMR",", Manumah, 799998XX",,150.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Sinaw,"35,175 OMR",", Sinaw, 944433XX",,107.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Dima and Al Taaiyin,"35,175 OMR",", Dima and Al Taaiyin, 944433XX",,107.0
Building for Sale in Al Batinah Barka,"165,000 OMR",", Barka, 955999XX",,1400.0
108 m2 3 Bedrooms Apartments for Sale in Muscat Al Khuwair,"43,900 OMR",", Al Khuwair, 944411XX",,108.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Ja'alan Bani Bu Ali,"35,175 OMR",", Ja'alan Bani Bu Ali, 944433XX",,107.0
112 m2 3 Bedrooms Apartments for Sale in Muscat Al Khoud,"43,900 OMR",", Al Khoud, 944411XX",,112.0
Building for Sale in Al Dakhiliya Nizwa,"165,000 OMR",", Nizwa, 955999XX",,1400.0
100 m2 2 Bedrooms Apartments for Sale in Muscat Amerat,"24,000 OMR",", Amerat, 979989XX",,100.0
Building for Sale in Muscat Al Maabilah,"165,000 OMR",", Al Maabilah, 955999XX",,1400.0
107 m2 2 Bedrooms Villa for Sale in Al Sharqiya Jalan Bani buhassan,"35,175 OMR",", Jalan Bani buhassan, 944433XX",,107.0
Residential Land for Sale in Muscat Azaiba,"19,500 OMR",", Azaiba, 944111XX",,150.0
Residential Land for Sale in Al Dakhiliya Nizwa,"22,000 OMR",", Nizwa, 944111XX",,150.0
Residential Land for Sale in Muscat Seeb,"37,000 OMR",", Seeb, 944111XX",,150.0
Commercial Land for Sale in Al Batinah Al Rumais,"120,000 OMR",", Al Rumais, 799998XX",,150.0
150 m2 2 Bedrooms Townhouse for Sale in Muscat Al Khuwair,"73,000 OMR",", Al Khuwair, 924449XX",,150.0
Residential Land for Sale in Muscat Manumah,"31,500 OMR",", Manumah, 799998XX",,150.0
Farm Land for Sale in Muscat Al Maabilah,"165,000 OMR",", Al Maabilah, 799998XX",,150.0
Residential Land for Sale in Muscat Manumah,"31,000 OMR",", Manumah, 944111XX",,150.0
Residential Land for Sale in Muscat Halban,"20,000 OMR",", Halban, 944111XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"20,500 OMR",", Al Rumais, 944111XX",,150.0
Farm Land for Sale in Muscat Seeb,"165,000 OMR",", Seeb, 944111XX",,150.0
Residential Land for Sale in Muscat Amerat,"9,999 OMR",", Amerat, 932525XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"14,900 OMR",", Al Maabilah, 944111XX",,150.0
Residential Land for Sale in Muscat Amerat,"5,000,500 OMR",", Amerat, 943131XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"10,600 OMR",", Al Masnaah, 944111XX",,150.0
Residential Land for Sale in Al Batinah Barka,"30,500 OMR",", Barka, 944111XX",,150.0
Residential Land for Sale in Muscat Misfah,"52,000 OMR",", Misfah, 944111XX",,150.0
220 m2 2 Bedrooms Townhouse for Sale in Muscat Al Mawaleh,"1,000 OMR",", Al Mawaleh, 988219XX",,220.0
صالون تجميل نسائي للبيع بسعر يا بلاش,"1,000 OMR",", Saham, 955750XX",,66.0
Residential Land for Sale in Al Batinah Al Rumais,"22,000 OMR",", Al Rumais, 799998XX",,150.0
Residential Land for Sale in Muscat Ansab,"44,500 OMR",", Ansab, 799998XX",,150.0
Residential Land for Sale in Al Batinah Barka,"22,500 OMR",", Barka, 792061XX",,150.0
Residential Land for Sale in Muscat Seeb,"24,500 OMR",", Seeb, 799998XX",,150.0
Residential Land for Sale in Al Dakhiliya Bidbid,"14,000 OMR",", Bidbid, 935965XX",,150.0
Commercial Land for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Al Batinah Barka,"9,900 OMR",", Barka, 799998XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"9,900 OMR",", Al Masnaah, 799998XX",,150.0
حلاق رجالي,590 OMR,", Ibri, 935557XX",,5.0
Resturent for sale-in muscat mabella   مطعم للبيع مسقط المعبيلة,"8,000 OMR",", Al Maabilah, 791542XX",,800.0
2 Bedrooms Farms for Sale in Al Batinah Barka,"90,000 OMR",", Barka, 952008XX",,200.0
50 m2 Studio Apartments for Sale in Muscat Al Maabilah,"20,000 OMR",", Al Maabilah, 973414XX",,50.0
مبنى سكني تجاري للبيع,"350,000 OMR",", Sumail, 929292XX",,1100.0
Residential Land for Sale in Al Dakhiliya Bidbid,"35,000 OMR",", Bidbid, 921126XX",,150.0
porta cabin wiod,"1,000 OMR",", Al Khoud, 786137XX",,150.0
بقالية للبيع,"11,000 OMR",", Al Khoud, 959676XX",,55.0
Mixed Use Land for Sale in Al Batinah Barka,"90,000 OMR",", Barka, 942678XX",,150.0
351 m2 5 Bedrooms Villa for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 981161XX",,351.0
مشروع صناعي جاهز للبيع,"120,000 OMR",", Al Buraimi, 933474XX",,2500.0
Residential Land for Sale in Al Batinah Al Masnaah,"8,000 OMR",", Al Masnaah, 990005XX",,150.0
176 m2 4 Bedrooms Townhouse for Sale in Al Dakhiliya Sumail,"37,000 OMR",", Sumail, 961458XX",,176.0
coffee shop & restaurants. for sale,"6,500 OMR",", Other, 798891XX",,150.0
Residential Land for Sale in Al Dakhiliya Adam,"7,500 OMR",", Adam, 988847XX",,150.0
Residential Land for Sale in Al Sharqiya Ibra,"5,000 OMR",", Ibra, 979033XX",,150.0
للبيع محل فضة ومعدات وأدوات تجميل بموقع رائع,"75,000 OMR",", Al Khuwair, 991600XX",,109.0
Residential Land for Sale in Al Batinah Barka,"18,600 OMR",", Barka, 771102XX",,150.0
Residential Land for Sale in Muscat Misfah,"23,000 OMR",", Misfah, 948889XX",,150.0
Residential Land for Sale in Al Batinah Barka,"20,000 OMR",", Barka, 717191XX",,150.0
200 m2 2 Bedrooms Townhouse for Sale in Al Batinah Barka,"30,000 OMR",", Barka, 921472XX",,200.0
Residential Land for Sale in Al Sharqiya Other,"12,000 OMR",", Other, 728285XX",,150.0
Residential Land for Sale in Al Batinah Shinas,"8,800 OMR",", Shinas, 941316XX",,150.0
3 Bedrooms Farms for Sale in Al Sharqiya Ja'alan Bani Bu Ali,"35,000 OMR",", Ja'alan Bani Bu Ali, 921606XX",,160.0
Residential Land for Sale in Dhofar Salala,"10,500 OMR",", Salala, 946685XX",,150.0
Residential Land for Sale in Musandam Madha,"20,000 OMR",", Madha, 955767XX",,150.0
Residential Land for Sale in Al Batinah Saham,"10,689 OMR",", Saham, 978259XX",,150.0
Residential Land for Sale in Al Sharqiya Ja'alan Bani Bu Ali,"13,000 OMR",", Ja'alan Bani Bu Ali, 921606XX",,150.0
مكتب محاماة إخلاء وبيع معدات مكتبية كاملة وشاملة,"10,000 OMR",", Al Khoud, 970009XX",,40.0
مطعم للبيع او للايجار,"3,500 OMR",", Salala, 772894XX",,120.0
Residential Land for Sale in Al Batinah Other,"31,000 OMR",", Other, 919100XX",,150.0
Commercial Land for Sale in Al Batinah Barka,"80,000 OMR",", Barka, 799998XX",,150.0
مكتبة للبيع,"2,000 OMR",", Bosher, 944557XX",,34.0
Residential Land for Sale in Muscat Seeb,"24,500 OMR",", Seeb, 799998XX",,150.0
Residential Land for Sale in Muscat Al Maabilah,"30,500 OMR",", Al Maabilah, 799998XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"8,700 OMR",", Al Masnaah, 942420XX",,150.0
sheds and warehouses for use in industrial works,"234,000 OMR",", Sumail, 941909XX",,1800.0
shop for sale,"7,000 OMR",", Al Maabilah, 930025XX",,90.0
حصريا وبموقع vip احجز محلك ب 18الف وباقساط ل 24 شهر ع الخط الاول من السعاده صلاله مع فاطمة الزدجالية,"18,000 OMR",", Muscat Hills, 944411XX",,29.0
Residential Land for Sale in Muscat Al Khoud,"110,000 OMR",", Al Khoud, 958113XX",,150.0
تملك محلك مع فاطمة الزدجالي بتشطيبات رائعة في مراسي صلالة بالقرب من الدهايرز و. عالخط الاول,"18,000 OMR",", Bosher, 944411XX",,29.0
ب 18الف احجز محلك و حقق حلمك و باقساط ميسرة بمووقع خراافي مع فاطمة الزدجالي,"18,000 OMR",", Al Mawaleh, 944411XX",,29.0
احجز محلك ع الخط الاول ب 18الف وبالقرب من الدهايرز مع فاطمة الزدجالي وباقساط ميسره,"18,000 OMR",", Ghubrah, 944411XX",,29.0
مع فاطمة الزدجالي احجز محلك ب 18الف بموقع خرافي ع الخط الاول من شارع تيمور صلاله,"18,000 OMR",", Al Khuwair, 944411XX",,29.0
لاول مره ب 18الف فقط تملك محلك ع الخط الاول من شارع السعاده صلاله مع فاطمة الزدجالي,"18,000 OMR",", Al Khoud, 944411XX",,29.0
420 m2 5 Bedrooms Townhouse for Sale in Dhofar Salala,"85,000 OMR",", Salala, 982608XX",,420.0
HDPE pipe Hydraulic Butt fusion welding machine ( ON RENT BASES,"1,000 OMR",", Misfah, 780582XX",,150.0
Residential Land for Sale in Muscat Amerat,"12,000 OMR",", Amerat, 943090XX",,150.0
Residential Land for Sale in Muscat Amerat,"2,000 OMR",", Amerat, 717645XX",,150.0
144 m2 3 Bedrooms Townhouse for Sale in Muscat Muttrah,"25,000 OMR",", Muttrah, 918723XX",,144.0
Residential Land for Sale in Al Batinah Liwa,"11,300 OMR",", Liwa, 946891XX",,150.0
Commercial Land for Sale in Dhofar Thumrait,"4,600 OMR",", Thumrait, 926568XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"10,500 OMR",", Al Masnaah, 926568XX",,150.0
Residential Land for Sale in Al Batinah Barka,"44,000 OMR",", Barka, 926568XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"11,500 OMR",", Al Masnaah, 926568XX",,150.0
Residential Land for Sale in Muscat Amerat,"37,000 OMR",", Amerat, 926568XX",,150.0
Residential Land for Sale in Muscat Quriyat,"8,400 OMR",", Quriyat, 994858XX",,150.0
Industrial Land for Sale in Muscat Amerat,"68,500 OMR",", Amerat, 953065XX",,150.0
Residential Land for Sale in Muscat Seeb,"23,500 OMR",", Seeb, 953065XX",,150.0
Residential Land for Sale in Al Batinah Al Masnaah,"5,500 OMR",", Al Masnaah, 926568XX",,150.0
Residential Land for Sale in Al Batinah Al Khaboura,"7,500 OMR",", Al Khaboura, 953100XX",,150.0
Residential Land for Sale in Muscat Seeb,"30,900 OMR",", Seeb, 926568XX",,150.0
Residential Land for Sale in Al Dakhiliya Sumail,"4,000 OMR",", Sumail, 995786XX",,150.0
234 m2 4 Bedrooms Townhouse for Sale in Muscat Quriyat,"37,000 OMR",", Quriyat, 926111XX",,234.0
255 m2 3 Bedrooms Villa for Sale in Al Batinah Sohar,"55,000 OMR",", Sohar, 935800XX",,255.0
Residential Land for Sale in Al Batinah Shinas,"5,000 OMR",", Shinas, 956292XX",,150.0
تصفيه محل بضاعه وارفف العرض للبيع او بيع محل بالكامل,"1,000 OMR",", Salala, 764679XX",,40.0
Residential Land for Sale in Muscat Amerat,"32,000 OMR",", Amerat, 927781XX",,150.0
Residential Land for Sale in Al Batinah Al Rumais,"115,000 OMR",", Al Rumais, 774164XX",,150.0
Residential Land for Sale in Muscat Bosher,"64,000 OMR",", Bosher, 774164XX",,150.0
Commercial Land for Sale in Muscat Ghala,"480,000 OMR",", Ghala, 992025XX",,150.0
Industrial Land for Sale in Al Batinah Barka,500 OMR,", Barka, 925577XX",,150.0
Residential Land for Sale in Al Batinah Nakhl,"5,000 OMR",", Nakhl, 922206XX",,150.0
254 m2 4 Bedrooms Villa for Sale in Dhofar Salala,"59,000 OMR",", Salala, 997050XX",,254.0
395 m2 More than 6 bedrooms Townhouse for Sale in Muscat Wadi Al Kabir,"85,000 OMR",", Wadi Al Kabir, 993644XX",,395.0
Residential Land for Sale in Muscat Amerat,"32,000 OMR",", Amerat, 951177XX",,150.0
